landmarkIndex,l,m,m,l_noise,m_noise,n_noise
6403,9.632595019357668,8.616379399100731,9.606597843205092,9.520555612318176,8.850323894424953,9.695668559349125
6404,8.4335223033881,3.3450029365157863,0.519928948143259,8.353357587137502,3.246103060907286,0.4928972470117214
6405,5.374876561085166,5.724480549850027,7.944150105611203,5.497003122365175,5.511979347853821,7.944137520225053
6406,2.819239022129235,6.296728637412415,6.425109472130426,2.7794571781575823,6.377802587883537,6.09632392884482
6407,7.941497075644005,4.0640540711848985,5.353779771776202,7.89311443733397,4.0098354333325545,5.21173295741183
6408,4.650003007328137,6.260677470569652,9.156293979889293,4.5051400393513905,6.123146881395914,9.20562503408056
6409,1.8355418280537927,9.609934698602965,5.032233604788407,1.6881009925509098,9.490887987189762,5.151723766055097
6410,6.339385086378867,7.885861379445419,5.726807615349118,6.414338949994486,7.935914263849141,5.750758422114504
6411,3.9055160548817125,8.505925922943451,7.994234245371982,4.012031155798452,8.388710958360056,7.933529517645845
6412,9.929755281936187,4.350962042477869,0.1620624016476302,9.975531217025548,4.270774397205643,0.1341804902396287
6413,8.533352778147126,2.6359723529331527,3.6273286867173704,8.424817365055764,2.5606246713943404,3.502318456770449
6414,4.548258931792103,7.422805845236995,2.396910746121775,4.393066892557314,7.417986592541923,2.4472104301380098
6415,4.516793319610688,6.821693115706383,3.596837778244936,4.519798894821329,6.877943528206435,3.643282346777368
6416,8.017494700014327,2.624390611098235,2.5810457897548655,8.010766579695964,2.628942018758347,2.4898550228729333
6417,2.063804675024511,8.191363881202845,7.985673880646714,2.186360127246421,8.263467470048099,7.867605929961962
6418,9.062693933850415,9.539557249482403,4.2786614394676095,9.00339537375359,9.529869040146984,4.43170294634347
6419,8.518533337537576,5.12564204023612,3.744694136000014,8.416155469920406,4.863048766321657,3.816781428495127
6420,6.2959196561074915,6.992025415730665,7.912961830210552,6.263082065275641,6.91090915218327,7.887584580149891
6421,3.1506079145086496,9.984959189750082,5.118546805030793,3.0198220537443023,9.949177334263696,5.198287380500066
6422,1.302127001154575,0.34326984560283047,5.694981275368295,1.280052774385372,0.5035600239686152,5.426585474917271
6423,3.4525849171650758,1.2457334019806077,1.8177916294568564,3.4465007183754572,1.2232068923135957,1.8763474348060656
6424,0.40528979938664444,3.6673588439178695,4.797914495567253,0.43029787226856014,3.641425378200803,4.865906439739705
6425,7.930369336014938,0.8072392696475017,4.364708183794452,7.9024857605386485,1.13019401259433,4.2996325880808905
6426,4.20328881340521,8.173708295143822,5.073731727179216,4.103447413602942,8.166867304173005,5.02744008887629
6427,5.710848140433234,0.7337125319911897,9.454449096517262,5.761713734785558,0.6449228957442774,9.323898350427209
6428,7.980575177680324,0.5737093473635835,1.110922965528397,8.037178890489024,0.5808643906187624,1.0366204568245698
6429,9.539194016138302,3.7736097792732526,7.269937840373709,9.539376842558326,3.9030980512149966,7.229826153229987
6430,5.801436124983584,9.333315830854737,2.8529357488944274,5.838561682601932,9.304286791703282,2.7127953073712323
6431,2.2994123670955933,2.309582977764454,1.3546642361932604,2.324897510492733,2.381679878442579,1.523227377161359
6432,7.700326005672414,9.869306572565952,8.206385963114155,7.665452964793877,9.905951381627602,8.226417267304575
6433,6.397742993778884,9.43958034451048,8.730483667173234,6.248952796701137,9.425940180692216,8.684651715886133
6434,5.014511099616353,8.95217991869649,7.641722654888069,5.155446112921831,8.929610666225281,7.474687715445818
6435,3.2204570784390563,9.39644186619241,0.16595167945298694,3.2807469222244214,9.52960593973121,0.1157576117289915
6436,3.7427244652429046,2.2205874853786254,8.804998408103707,3.7026266452857812,2.3685107216567127,8.683989325212957
6437,8.129268438137494,5.917143954944843,1.7877562457825091,8.173852665313015,6.00488789983757,1.817673994145999
6438,0.04889374201049401,0.38331950183423946,6.9770858432320075,0.04319259970235856,0.4487294285317981,6.914152189219627
6439,8.572101433270873,6.141519332530443,1.182459625120016,8.684054747217607,6.234605651073288,1.1379837490421794
6440,9.770784274434734,1.4844937173082495,7.764420631215106,9.70517572323792,1.4754533372067673,7.867221211381668
6441,7.819676609448054,3.5105130684022354,9.748929342955327,7.906665687654011,3.550562478131458,9.689870237242253
6442,3.266122219171584,2.8521294404345445,6.628598369402653,3.2291289394454337,2.907528794524078,6.775697513907462
6443,1.810674359093648,6.899180066409832,9.9335016804329,1.7890780513165996,6.98433644811178,10.023607441876207
6444,9.310627159859807,3.930784980623997,8.666277089888782,9.27526564970609,3.933628849097464,8.819051144968293
6445,2.867317450540412,8.440623192328685,1.4637453637719655,2.8746975215510937,8.303367163346959,1.4540817415283263
6446,7.343738557259256,6.478207901970363,6.085995959994078,7.160595184753854,6.554631230728555,6.030946728256506
6447,0.34274405311140566,9.842160942718124,7.757643952056008,0.34559287430001684,9.722448953621903,7.751604693002805
6448,1.7167280858002831,3.9294166196143854,4.604427543712287,1.6705154651912193,3.8073890657207916,4.531663731020364
6449,3.6644107942360584,2.9823444323563875,4.806627018828825,3.7028564713986074,3.0377285434057915,4.900687479523456
6450,2.163514353045067,4.936498296220959,6.372374389647884,2.1638811582968414,5.009706215181287,6.327295916010894
6451,0.3349204414642004,8.207175798807375,3.5086216498525227,0.4177564398527374,8.441966519374276,3.562453721613849
6452,0.6129890355458623,6.41356449065149,1.675092443969337,0.3803812873536913,6.283551186989168,1.6678571095557946
6453,4.198374388329157,2.39700260693825,0.5981586657182847,4.170168293802839,2.3925409615338977,0.6798496245523437
6454,0.4037303983231477,9.25962355378118,3.0113976549736354,0.3232950038017278,9.239857039776137,2.822872209932074
6455,1.0854826164298836,0.5961228530731122,2.367968748005067,0.9339980808341981,0.5856068696653584,2.3405720750868477
6456,7.235812662726241,2.9415174888614204,6.977798070615088,7.352408979060816,3.08063134445949,7.02102826430296
6457,9.264905179507434,5.017496178658818,2.1724680856773713,9.184213173638028,5.094986161010307,2.0582155043885724
6458,0.31245461833126487,8.580090643777261,4.842160693114611,0.4162708927010884,8.643639606304273,4.957187541338925
6459,6.8979529008188,3.9814827001531974,7.623894807252473,6.854398561965215,3.8189985155678907,7.732705189835567
6460,1.9806111540000593,9.91187111783849,5.085613093268632,1.8525191726369068,10.082578796296556,5.1367892559984245
6461,2.262670327452463,2.802010238416448,1.6203398801817526,2.3315292099808156,2.7021879172556553,1.4569206057704964
6462,9.868633039855418,3.5817163913512893,0.19683811420620478,9.659635786144767,3.6551219295865436,0.30831695221611577
6463,2.861570258827383,7.515501494782542,7.012857540302479,2.8762630369708906,7.59183507291039,6.978447602146411
6464,2.820677326607507,5.172877996601547,5.69708126013639,2.7398171271233784,5.0895738061948705,5.733618143761615
6465,3.1071505168202407,1.8336650080842687,1.2232349464953696,3.006777329268731,1.8500750412186016,1.2867656277774142
6466,0.8383510258717841,3.888918910566338,8.19236188887921,1.0425622403588881,3.8438406845419273,8.008901586794185
6467,7.1059771246017736,2.6147475306245394,2.8539619172704733,7.258787924275114,2.66515615584131,2.916020007982945
6468,2.654316331356361,7.164418313900748,1.4611315918146284,2.6548817499316013,7.326853383179635,1.5515926230588613
6469,7.438593599240354,9.657302603707484,8.546081817988506,7.532967826897121,9.441635463040345,8.653310389442984
6470,9.250571459077774,0.33026739291734386,0.3193629520127572,9.1355493610109,0.3078486282881694,0.3132743548875395
6471,0.2665431742336921,7.307724279362439,6.358618728064207,0.21367869948134005,7.438328565644425,6.280049208961845
6472,3.310183748349237,9.530676235400517,1.185636796648889,3.4645660309010773,9.2698980958478,1.2928287642927125
6473,0.07531369518372744,1.0040351904975786,4.2192991475587736,0.09232876029481878,1.1697978487710818,4.147372939604184
6474,9.026400091468666,5.470816744333544,2.929932875951163,9.134058741227891,5.5198242715646595,2.9700321951611315
6475,5.314736824083095,5.561193105612482,6.9560959438986805,5.255550116446502,5.461873307840561,7.096813742835961
6476,6.729817120914649,1.6368794671357234,7.261530080285189,6.525507193875711,1.730310633087162,7.14920785578262
6477,4.243350748207753,9.527305990969147,3.599127303885398,4.130284664809363,9.601623497852179,3.7478186047875077
6478,9.157998699361627,8.32598203043809,1.8431063190003183,9.3569968302279,8.255642858590509,1.83958902437038
6479,2.146996192841578,5.011375549932908,0.5779883944825925,2.195306670094898,5.237331123927308,0.4265889730649983
6480,7.027570342058893,6.935742065250636,7.998616240593729,6.856093857077792,6.858192873536995,8.001900710724552
6481,8.159129855897648,2.8978999123846414,0.10832311319970644,8.252796638761382,2.8590030961785207,0.19384490223162865
6482,6.8272834106708995,0.6971289539360348,8.988526956224499,6.9008139206393455,0.650924011419078,9.02945217214814
6483,4.284920530637732,1.3912577366754697,3.7457308194762327,4.450032722731568,1.5216531799522819,3.7451814716538525
6484,9.10915831118789,7.458375326603282,2.3536703433920048,9.029034089171226,7.497067794781249,2.38738206277519
6485,4.5164692161120215,4.789359645799181,9.363981871338563,4.513728141836208,4.884690104970425,9.374832384557775
6486,1.5143331521804015,1.5084097903488147,6.378765551171146,1.6248062186639591,1.5824064426939648,6.570419110133245
6487,5.812090751794746,6.839731549218577,9.208059824022275,5.8228144024915585,6.857585310313991,9.326760853433703
6488,8.060556560432785,5.730807294959074,7.87318791803783,8.033783287656792,5.85304491265685,7.787880282321608
6489,6.082963149650738,7.4302643144340506,4.250895009893867,6.047362071381305,7.4052277896919225,4.186487992935238
6490,9.845732881177133,3.279779365362935,1.9128038978675888,9.921782463480614,3.239670676768741,1.9540689538449654
6491,5.03562676721283,2.786965922056275,4.2631895873347725,5.153842405327681,2.625547260443653,4.3319326204204005
6492,7.652876384351071,5.365322310820776,1.142284537180277,7.574912126164721,5.398755352642644,1.0600695716861617
6493,8.942498131347651,0.1872034270936529,9.976525965240999,8.97900112859749,0.10226025345702688,9.980414479863164
6494,0.6727407619008108,9.838494716838927,1.1001904804347984,0.47450027488502455,9.690602971269644,1.1787123022392574
6495,1.5226018644743888,8.599468340054226,8.717370582586838,1.3718679035863535,8.514828712193145,8.723745741360256
6496,5.603761133514498,1.6881914243059692,2.0559267524828098,5.464523073598581,1.6771562354477343,2.1814428179754923
6497,1.6450935876621775,7.573903434978735,0.09366625105134196,1.5478223709089534,7.641171836235123,0.19291534502995503
6498,4.822377687834343,3.5001024322690255,2.2472610082226394,4.962389568358664,3.5362691404004383,2.0419040228650327
6499,1.5764820835623494,4.766391820916191,1.1265306720883317,1.4607008143244635,4.519496127905008,1.0891044258333196
6500,6.599303983168575,6.894918690544079,8.086238264314895,6.4316723428095095,6.8814561172210835,8.047780745571629
6501,1.1309417398963373,3.704677805885895,0.4967218419964403,1.2524813697431272,3.634459185466703,0.5855353487662185
6502,7.594822803990252,3.9037186448374417,2.6904141290361427,7.338756339494999,3.856027357567029,2.694478074447625
6503,3.9771463627251924,0.17579749124002286,7.638876411319947,3.9175413663268017,0.28340237961598225,7.673069658240087
6504,6.670501094260157,5.004503633389411,6.5938494360578,6.7731736541440295,4.97935203448376,6.38909580414252
6505,3.899275691815612,8.390695497972626,5.135052788175947,4.087736755380656,8.386334692743326,5.34148450141664
6506,9.438182129263915,2.002535847164032,8.230081019418241,9.452161112871936,2.0038802022099653,8.110646771481262
6507,8.026375893438168,2.011354469895894,7.576136579976513,8.05651741260347,1.9857080573279753,7.672047834594116
6508,3.6117532549442055,6.756313898658631,6.496840979722313,3.6388509253893484,6.818713815912059,6.5266876793816415
6509,6.423950144995586,9.529554798124295,7.576514406141547,6.358100463905538,9.554594735425663,7.450531607915342
6510,5.090758172413409,4.451402859114717,8.324719826572434,5.012676738229012,4.522438094559009,8.535048547686666
6511,1.4777549211461183,9.417454139871046,3.558301051494237,1.5468913533876472,9.344068426504665,3.359635250386045
6512,3.1147036499686265,9.27219505989461,3.3222186466590466,3.18709207766606,9.216240677899728,3.2642688820826877
6513,1.7495564536600516,6.621949688565784,0.9988873371674989,1.718075245826201,6.654887822592987,1.1892456206743895
6514,0.009896615579086943,0.12857775261528537,3.837310537137099,0.13887214913395027,-0.022273935004224588,3.8631494017329415
6515,9.061906206868938,9.786203270428475,0.12100106752615525,9.180081260344103,9.756210720881661,0.04856507164737835
6516,1.8998639226276726,9.234330370938867,8.472708592890875,1.6259975044484052,9.306379978803433,8.40884060075754
6517,3.2085159620299617,9.405997396544054,7.227814748710789,3.429456557568181,9.412770207261083,7.4087548468825375
6518,6.42361661957438,2.028806099807369,7.059288361254005,6.532766368004727,2.083618298111181,7.108395904499521
6519,1.6538061477183907,8.999194395999673,7.64037417294125,1.8468012716115552,9.056484404715741,7.623910216318631
6520,2.0615515584822397,4.577124295410807,2.6026779047240423,2.0979715933541594,4.60715293231539,2.6835103028905904
6521,4.875654022715143,6.063088690862662,1.5008264891336176,4.901231952263043,6.266112902259704,1.3754590147591772
6522,1.8992831568347734,5.580454986416336,7.657849439511763,1.892576794151727,5.633855081968169,7.629232380991656
6523,3.877650791918078,4.455343346751422,3.165895981919613,3.9569083508565788,4.554434784967627,3.223567063386512
6524,2.862822539426466,9.957830211621182,3.50280662012175,2.825288568324213,9.998219634426896,3.454378166162408
6525,6.3715752930256,7.983948404626851,7.5447942406049116,6.487746533547657,8.05359297918356,7.471882921602733
6526,2.9692797416722163,3.524432120830605,7.367133779112365,2.97143174282961,3.488728977637202,7.408385535106401
6527,8.592697155578506,5.656654293035431,2.960537055818424,8.788505126837453,5.783716270150193,2.8811944693594063
6528,4.317687004642393,8.068949513596026,6.304290248141466,4.2583256260073865,8.151928433445612,6.257282669797807
6529,8.838578813414319,4.178468883110899,3.0641799152316276,8.879432575920633,4.178007093423248,3.166063379017125
6530,5.696701225357805,6.564710684207814,5.451076014913024,5.727512262924491,6.42815810748761,5.703149052843778
6531,2.024526384299005,4.468019571804436,3.9980055431099326,2.046183369466441,4.293863961054734,3.951111866889836
6532,1.3013033827485143,3.2912608657725584,7.801573672527135,1.2744540127593134,3.2265018360778983,7.693531707499992
6533,4.731770822053064,6.336866561744836,9.911738509928176,4.727260768395469,6.280680269048455,9.772345936909433
6534,4.694677694910643,7.1559898154164,8.82496579682902,4.500782964968464,7.300588582426188,8.701953688113228
6535,4.499076719774443,5.69606091542958,3.381884660419896,4.553900565131837,5.780125207042912,3.2461078157695917
6536,9.129096642130163,5.833974314070324,7.218965598617592,9.102170455395152,6.059857703353832,7.172043719964091
6537,5.451583999710314,7.894578681504576,3.2645141854320467,5.514677177260324,7.8596496745056195,3.2778481563322135
6538,1.6565933312698011,3.7685461083400495,0.27613984168488037,1.6529472563534446,3.759643918671477,0.28927731593269124
6539,6.839253489003116,7.7539001444408555,0.5380192202254364,6.785736902688492,7.652154675898726,0.54336175784636
6540,8.368706121385872,3.7712973186778997,2.8982524932449474,8.387525718275473,3.585966177552218,2.8856881433694945
6541,8.86371028849834,7.6596553191352355,3.8477954366227896,8.978349690055056,7.631512273198746,3.9410874514469008
6542,7.631901365145602,0.4198012540303864,6.219056611343597,7.539880487719779,0.4724731247846674,6.2190193158015346
6543,5.126701042941755,2.255799996795045,6.79354011147271,5.118753468898779,2.3098812750311333,6.911044730643957
6544,8.962812205765548,5.629241073595402,1.2798585045212652,9.05207684136989,5.712064414132267,1.1280187410783724
6545,3.340724134199413,3.97819787359756,1.2794404962428163,3.241292273492742,4.087788631714133,1.240651333660573
6546,6.582893641730251,9.731588864357466,1.753691459300295,6.627472880542161,9.577736993874563,1.8660699642189873
6547,8.270187123869993,1.1152473943044772,6.65260190684771,8.174044255732259,0.9516594475890701,6.659042363261659
6548,6.415224105460927,7.531582083799378,2.044871584348492,6.441528818682508,7.439553930540578,2.0906959124465034
6549,8.63871706208428,6.194959271204482,1.765691827974294,8.885615358142974,6.206729899367579,1.7006759260303914
6550,1.315492025833922,9.374822614097104,5.938639566542076,1.418012515669562,9.147794624765304,5.7789419989541635
6551,3.131242169961009,9.518994825647164,1.39613078964413,3.3203072485971328,9.514680147365178,1.4055605817174393
6552,7.207863930500146,7.02470147050244,6.911150248958502,7.2472945091979115,7.015907792275784,6.774795147306781
6553,8.811639479044906,8.820833111773224,3.489899680706655,8.903892243219051,8.810963473883128,3.7152985621305037
6554,3.8490343812012817,7.3082085638005765,5.984472841878045,3.8084244042470425,7.286530797654513,6.118963740833233
6555,0.3540970211854666,6.9843627280868255,5.7342388375453535,0.4470042918963055,6.866372479365227,5.7579663729364325
6556,3.1668459865708973,6.982435843333582,6.083610922418541,3.2437283565830697,6.869900757285479,6.02157636944642
6557,3.60546866817831,1.4968292103757663,5.078636075697602,3.5968516647741042,1.5873146210570754,5.069399718423835
6558,2.293105511187533,4.193608550262104,3.6859933744921616,2.3580538993009506,4.08725091521381,3.672585586495415
6559,8.437607240230548,7.558704056284132,9.250453105147358,8.500970493121548,7.5674808837450005,9.178887620547838
6560,4.599936767743494,6.673574640295625,1.8737168155211303,4.547173766375383,6.460337978634124,1.8071890035763607
6561,5.174472405954418,3.881075367250977,1.92961560740741,5.2609476797589,4.01454557090707,1.9484489556980822
6562,6.356321195746412,6.939702808512562,1.414840224607662,6.474406049243861,6.904167047044008,1.3826052157380768
6563,3.971428666887907,6.674577939938472,8.400638261300887,4.005662953666802,6.67642607372149,8.530619612454812
6564,9.260065143877316,3.500982883408028,3.4687569088389756,9.337441276774808,3.365152687214964,3.4491526674387307
6565,9.468082866340103,7.1720796377365215,6.488920388784224,9.428428878621219,7.1406865992229696,6.703151613576663
6566,5.241666718018923,6.665544956134788,9.79234772521152,5.369643198570816,6.618690034690687,9.842989120299034
6567,4.81160550474348,4.0375283421107255,4.538895608961098,4.715607425758039,4.014510864879454,4.647310595411937
6568,3.085285829826916,3.6126806892675467,0.42099548475008186,3.0458503669515533,3.5830207115951413,0.6135074362230363
6569,0.5591899079228713,4.7153361503466815,2.752069587523658,0.6056373425120894,4.691593326231961,2.6013932727582794
6570,3.207520745445281,7.401817352330038,9.505095751946179,3.113985640634046,7.309592317918448,9.730782820023455
6571,4.8153409691202285,1.684871940341034,9.693356398571995,4.815670982520361,1.7090796839379625,9.52977057669192
6572,0.49322756824137115,4.495151005483713,2.266875634509714,0.4695185843639648,4.773254283596894,2.3435106197776117
6573,6.3262264352436945,6.127870818366842,8.854199598728162,6.2052373105999985,6.094727143522944,9.07906710795977
6574,5.846555455200457,3.066861544810975,7.6863970897266505,5.594753384569564,3.03829626562992,7.759036383898739
6575,8.932889501547569,5.853156293154534,9.709102909517977,8.894587499793326,5.780062585511285,9.54025771854663
6576,6.522487338295048,4.887859551933623,3.2487816485721197,6.793569176797289,4.714069688458067,3.391299029018352
6577,2.778544754996035,3.422286370709876,7.234903970567862,2.3688058746981175,3.466080719806845,7.321245157150288
6578,6.433582941674078,5.519256375827597,0.5397136098393851,6.211120786655441,5.371758359738527,0.46376854590008965
6579,8.722266696004555,7.348862979705774,0.7292853638107244,8.666738334047489,7.22222963264397,0.7538905062865946
6580,1.9081197551244167,7.19196459522811,2.2839427305992133,1.9347894818850337,7.028820358835015,2.2604044845116684
6581,6.839768899839502,7.679076304749,0.5980770932591439,6.846769455031944,7.583854906328497,0.6315517034196227
6582,1.9103372446647526,5.492185879778177,0.01647489192081797,1.738339296515629,5.510220933338371,0.1022331759102694
6583,4.828091238878506,6.4504649428224194,9.454060077359017,4.853659399122428,6.142801445338476,9.519818501124469
6584,3.952138113613887,7.164343112399392,9.498221153618747,4.044246594042969,7.208901018464526,9.295362055459993
6585,1.8061330688483457,2.317587103500527,4.000089022698178,1.716214496507587,2.1851769614094256,4.056805124347523
6586,6.772314027232779,9.281904191620715,4.115593826695151,6.768398525852148,9.299572645322371,4.186523222569691
6587,4.130480258986781,4.094098162948583,6.343859090062558,4.1285018579574295,4.004005762605987,6.414294333739262
6588,9.945817644263,9.383167759268767,8.685748135551751,9.995827744542364,9.511366874666152,8.842297971250877
6589,3.3421828593451552,8.195404277812079,1.1935215774380636,3.2693685843325726,8.271832770104556,1.3198008003874315
6590,3.3639998919256744,0.23627631362813206,0.4085170334646493,3.5031544046955596,0.07486531241052338,0.3912703953132605
6591,6.921452014360688,5.933451264949214,8.417010378541303,6.953953888955684,5.876647423895772,8.315481462923422
6592,1.198402589667572,1.0746467695965833,1.7506384269391684,1.1616810201849088,1.2416321141834086,1.7123997522850427
6593,8.048207993642576,9.537687224712597,0.6738615498823197,7.925765338223729,9.540207105449545,0.7539114877354827
6594,9.824619369273249,7.28988813224758,9.980008538221455,9.842615808346398,7.470623971945592,9.95804432103497
6595,3.0545542003022517,6.637456456725026,9.433220479715512,3.1585791561201595,6.665646361485877,9.454491300858733
6596,7.326920648654403,3.620589809991709,7.471244697690091,7.241104817133173,3.5641776667777796,7.439320114716363
6597,3.4605254416494358,5.110805224186419,7.281698191880056,3.3781067005036625,5.201875888826401,7.399860073936054
6598,0.7032371413022942,2.499620966275282,6.715340649487515,0.68359613222096,2.630104345902459,6.806519866096989
6599,2.183254863797867,1.6911218752741575,0.0776280819838393,2.078278952410361,1.6450422842651322,0.11187909345446864
6600,4.803932814786055,7.4993704807986115,7.868099897136787,4.6746870475288835,7.428424955258475,7.770827478291332
6601,2.1371024468617064,4.999069810672435,2.0913116417794795,2.212175004077043,4.966994385232192,2.0744754095922344
6602,0.5336023383703015,9.739791448278908,0.5944974482600596,0.47718966333360685,9.717259853127182,0.5502903782231549
6603,8.362812476355806,8.189979934822691,0.1848477333078824,8.377685133155394,8.235444001295269,0.16059380429710124
6604,8.389682839151881,8.254261780775646,2.9630301068811162,8.549798282327377,8.135052867677114,2.889370853209098
6605,0.12786424892600512,8.212591297925458,6.675867283016381,0.07322548050618685,8.18186560949013,6.673772145603679
6606,7.076694718983099,7.297284559990045,7.4799321565725085,7.1376070935972855,7.416777625334765,7.5520536203918605
6607,3.160108106511693,6.845795971750115,4.290983034776347,3.0473734872231546,6.811984679787542,4.334868872363308
6608,3.0537703148306914,7.903076687655086,7.289188865204601,3.118116415483468,7.914636989107516,7.423703903857031
6609,9.03059346656067,0.12206421328840422,4.471156453444713,9.080875332686968,0.07317894345956101,4.526703446261329
6610,6.3796233131958155,3.797847756293632,9.688604691613955,6.281410127156969,3.7861440012713996,9.571517678663193
6611,8.563033366729679,8.53359644421264,3.3751507430459116,8.424944701447597,8.521043419561085,3.355657678900581
6612,7.811796492184648,6.9035733389521265,3.60143823164098,7.710179322772499,6.770953084768407,3.4091882339510415
6613,7.757226865227096,9.724790534820194,1.9214806302641652,7.709678553528556,9.772142847941629,1.9149020796277707
6614,0.04697931759994778,0.19256465522722976,3.6550761799278133,-0.043445857181603514,0.43350510953994503,3.6178673251789863
6615,5.238566532497636,1.2607369550779346,0.1118919069633495,5.335338395981102,1.1090546555638934,0.15777225924416974
6616,1.4908836123186098,1.4443340018577044,2.559354972061091,1.5840280970116933,1.28509980570036,2.6260528707918214
6617,6.034034326896776,9.12866120047677,4.056396459280518,5.9003962428958525,9.21312335311752,3.937610632943324
6618,0.18457222957320218,1.1385224591810494,4.659915634939084,0.19381755034210366,1.2840345852417439,4.602065464565051
6619,7.294893874508714,7.051582943265199,9.798369481209608,7.196520706453872,7.011417556540011,9.702551071514534
6620,4.509450623239677,3.423824177626832,3.8031453437524387,4.428256879091781,3.2788658514638653,3.813192551173682
6621,9.609841352718277,1.8799129437744178,4.76313471585922,9.718471986014853,1.963526094513825,4.873247458689619
6622,5.6588116417160315,4.451236671489953,9.474349228861216,5.714526514886922,4.328886678646415,9.465652147785555
6623,1.9391527182062462,4.434068778688199,7.866811090529476,1.8347252197869182,4.512255059722289,7.89521700861843
6624,0.3159154239057327,8.179196383050698,6.3575527589789385,0.06368006663689069,8.212233328771967,6.357509168328488
6625,5.841145353907224,5.381828090994797,1.296997636420949,5.97730548376814,5.488109771218365,1.1604565260914894
6626,8.370283221539557,7.305211399954857,7.047224820411126,8.372619894806483,7.3825546254841345,7.056283949519206
6627,1.1453527272287767,8.85251172679027,2.3952990581996425,0.8912762205094924,8.836440592054933,2.2448848276868505
6628,3.4876418430956413,6.262256624932716,0.40959613869799183,3.3542470480431894,6.264839557679232,0.35309700618717754
6629,0.4240947097926373,5.9050163139367795,5.8029890274050375,0.4959787114373488,6.017537060808647,5.7446461336549595
6630,4.96175264304028,9.855527725801826,1.699685763628379,4.916058133916445,9.720249619221283,1.7601692889264489
6631,1.9960121644675877,3.2299523300279196,2.3280801744315305,1.9132488029515147,3.2612282147862075,2.370090394831423
6632,4.2396218741609655,9.789838987194289,7.975148721396907,4.219465313820752,9.702907591144797,8.173038246345943
6633,1.914440943959742,8.553367193842341,4.0025127224181345,2.0127860145120104,8.369878882421945,4.044637713137959
6634,5.621163748624513,4.214466872348069,8.72268766211246,5.572700225340921,4.157133789205809,8.723541824373731
6635,1.0892596306032498,1.549714336739687,3.5934650004747692,1.1079497455713117,1.6058549291581237,3.523744518631563
6636,7.254725197603701,3.578980474770322,8.502203467637289,7.257088922259106,3.6336470807880263,8.499188514729644
6637,9.496628225280347,9.853061598223961,7.554396685719195,9.443525621307831,9.904927114554297,7.383115174210192
6638,8.365960675438615,0.4784368844619924,2.359556487102543,8.309311359256405,0.5296399591023405,2.48743778755138
6639,6.96293542953287,5.792157167592681,8.779896640364072,6.942784341408834,5.740428420362632,8.672124921033317
6640,8.9255212989625,8.313763300569633,9.731107118064575,8.997633094195546,8.274180969480145,9.657773901403536
6641,0.841475858973344,5.000494626991365,4.975373632891533,0.969963663479811,4.986949250726204,4.880730868887141
6642,8.339337460722238,9.590016822014459,9.210531844590728,8.428201785765072,9.39815292000048,9.162209199409585
6643,6.677514005120164,9.980963294071781,6.713467560625047,6.6759502522294225,9.867004450243016,6.729985358298114
6644,7.487217680235007,5.918889868427142,0.3622087818665154,7.462811335889154,5.953948505396625,0.45329002099858257
6645,3.4828440365731215,1.1883616048086332,0.6095969098568699,3.7100804915675285,1.1684090180538163,0.642995315829794
6646,4.639800261410595,5.817753553821578,0.14590356112493263,4.650363258111131,5.704381152901151,0.1645420279157126
6647,4.828165617747256,9.434873580416449,7.891117485372443,4.8716888088908465,9.543413762633989,7.825754452985682
6648,4.334231568105849,0.6172233043325048,1.673498463235401,4.2414904518419805,0.5021613900817846,1.7357837829727538
6649,6.3616391671570955,1.0055399792117847,9.167128347942842,6.454731508567197,1.0405849537621024,9.55234365043978
6650,2.727794390510394,3.572439423255329,0.904785137921269,2.910188107812466,3.5096672091967953,0.9235406999636546
6651,5.165323811482574,7.800004255661831,5.67351820939076,5.129862178854803,7.887427736006214,5.781891307379362
6652,9.032997261006821,4.8596376211454615,7.437897609544704,8.839096770733494,4.8413510442010645,7.376875962234763
6653,5.200789453794732,1.1428329710693153,7.931599127287111,5.32982760955667,0.9101043668008839,7.7439592356853115
6654,4.699937225584306,0.6598831156218521,1.9080777241831937,4.731825264505997,0.6167880940913303,1.9960249175734368
6655,0.1924707398378167,0.17803543027155366,8.345741126123423,0.1498437144758121,0.17778040508019105,8.35970254812566
6656,6.994690325975094,8.330137817729405,4.295691488722914,7.156959457875493,8.365591974782156,4.324894257513128
6657,5.217272478297611,4.431951957489606,1.5180084642962621,5.246467472209317,4.48161810257348,1.62747146175314
6658,3.116444482993803,9.152120838550239,6.3924635227887086,3.142427944450586,9.047693427901228,6.512732163363909
6659,9.921776197748587,7.898143143287272,9.381609744998435,9.964756039325042,7.845565551460178,9.33818156834078
6660,7.1158341934548,9.572531877899351,9.105466053655963,7.092031158990893,9.663390429959772,9.113369447048923
6661,6.0372178493369795,2.199837540132096,9.454359818244642,6.051302003571877,2.3188494325545213,9.419767922317849
6662,0.5593585016806712,7.505892497864939,4.076876769493859,0.5059556681751471,7.6149128523536955,4.0522125261761515
6663,9.177006291805021,4.055733841664118,0.5629387591179291,9.225743735825596,4.04980163185446,0.6690322110426951
6664,8.746768983542019,7.911338863397754,3.6150140042511305,8.551961724769946,7.931135259664991,3.655113821675714
6665,6.775765832315689,6.922288546631496,2.3378227458700507,6.771283590519778,6.633196873307599,2.2505864398901183
